ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-02-15T15:56:26Z,xngnm3j4vjni403oma295la0j,android,225080,BR,177.51.8.1,unknown,Criminal,Britney Spears,Femme Fatale (Deluxe Version),spotify:track:6T689Jvh5KrSXyaPtUWZtQ,,,,trackdone,trackdone,true,false,false,1676476527,false
2023-02-15T15:56:42Z,xngnm3j4vjni403oma295la0j,android,13886,BR,177.51.8.1,unknown,(You Drive Me) Crazy,Britney Spears,...Baby One More Time (Digital Deluxe Version),spotify:track:1DSJNBNhGZCigg9ll5VeZv,,,,trackdone,fwdbtn,true,true,false,1676476753,false
2023-02-15T15:56:47Z,xngnm3j4vjni403oma295la0j,android,2380,BR,177.51.8.1,unknown,You should be sad,Halsey,Manic,spotify:track:7lidXGPXPYLNThITAOTlkK,,,,fwdbtn,fwdbtn,true,true,false,1676476768,false
2023-02-15T16:15:16Z,xngnm3j4vjni403oma295la0j,android,238880,BR,177.51.1.158,unknown,Dangerous,Kardinal Offishall,Not 4 Sale,spotify:track:4NOZ35Dhucr6UlVyLOtktd,,,,fwdbtn,logout,true,false,false,1676476773,false
2023-02-15T20:52:39Z,xngnm3j4vjni403oma295la0j,not_applicable,150484,BR,187.64.78.76,57802814,Work With My Love,Alok,Work With My Love,spotify:track:6PX5CRJFn24G3cypjNO6yw,,,,remote,trackdone,false,false,false,0,false
2023-02-15T20:55:31Z,xngnm3j4vjni403oma295la0j,not_applicable,171747,BR,187.64.78.76,57802814,All By Myself,Alok,All By Myself,spotify:track:5Hp4xFihdOE2dmDzxWcBFb,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T20:58:17Z,xngnm3j4vjni403oma295la0j,not_applicable,165753,BR,187.64.78.76,57802814,Deep Down (feat. Never Dull),Alok,Deep Down (feat. Never Dull),spotify:track:7MIhUdNJtaOnDmC5nBC1fb,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:01:18Z,xngnm3j4vjni403oma295la0j,not_applicable,181935,BR,187.64.78.76,57802814,Always Feel Like,Alok,Always Feel Like,spotify:track:14Da4quO77lTPMq0XF6yBZ,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:03:34Z,xngnm3j4vjni403oma295la0j,not_applicable,135484,BR,187.64.78.76,57802814,The Club Is Jumpin',Alok,The Club Is Jumpin',spotify:track:17iyulZlFT09oivJZEvIpW,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:06:36Z,xngnm3j4vjni403oma295la0j,not_applicable,182564,BR,187.64.78.76,57802814,Run Into Trouble,Alok,Run Into Trouble,spotify:track:5C2mUkFTs51bizl4LAaqRy,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:09:15Z,xngnm3j4vjni403oma295la0j,not_applicable,158400,BR,187.64.78.76,57802814,Headlights (feat. KIDDO),Alok,Headlights (feat. KIDDO),spotify:track:4s6PYL51msvsxDjME9i6OM,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:11:39Z,xngnm3j4vjni403oma295la0j,not_applicable,144194,BR,187.64.78.76,57802814,Side Effect (feat. Au/Ra),Alok,Side Effect (feat. Au/Ra),spotify:track:4oGo7473OiyYAxpx4UpCIR,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:12:51Z,xngnm3j4vjni403oma295la0j,not_applicable,67016,BR,187.64.78.76,57802814,Wherever You Go (feat. John Martin),Alok,Wherever You Go (feat. John Martin),spotify:track:2AxWgWJarJxOdU9C2T85yR,,,,trackdone,endplay,false,true,false,0,false
2023-02-15T21:15:47Z,xngnm3j4vjni403oma295la0j,not_applicable,175238,BR,187.64.78.76,57802814,I'm Good (Blue),David Guetta,I'm Good (Blue),spotify:track:4uUG5RXrOk84mYEfFvj3cK,,,,playbtn,trackdone,false,false,false,0,false
2023-02-15T21:16:16Z,xngnm3j4vjni403oma295la0j,not_applicable,24184,BR,187.64.78.76,57802814,DON'T YOU WORRY,Black Eyed Peas,DON'T YOU WORRY,spotify:track:0gYXw7aPoybWFfB7btQ0eM,,,,trackdone,fwdbtn,false,true,false,0,false
2023-02-15T21:17:00Z,xngnm3j4vjni403oma295la0j,not_applicable,38029,BR,187.64.78.76,57802814,Crazy What Love Can Do,David Guetta,Crazy What Love Can Do,spotify:track:1WCEAGGRD066z2Q89ObXTq,,,,fwdbtn,endplay,false,true,false,0,false
2023-02-15T21:17:09Z,xngnm3j4vjni403oma295la0j,not_applicable,3438,BR,187.64.78.76,57802814,Lonely,Akon,Trouble Deluxe Edition,spotify:track:4v7DCN09hgXkKazefkznDQ,,,,playbtn,fwdbtn,false,true,false,0,false
2023-02-15T21:20:42Z,xngnm3j4vjni403oma295la0j,not_applicable,212360,BR,187.64.78.76,57802814,Smack That,Akon,Konvicted,spotify:track:2kQuhkFX7uSVepCD3h29g5,,,,fwdbtn,trackdone,false,false,false,0,false
2023-02-15T21:23:58Z,xngnm3j4vjni403oma295la0j,not_applicable,195853,BR,187.64.78.76,57802814,Sexy Bitch (feat. Akon),David Guetta,One More Love,spotify:track:3mQOoBONOh6vnP51eMgWnP,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:27:56Z,xngnm3j4vjni403oma295la0j,not_applicable,238800,BR,187.64.78.76,57802814,Bartender (feat. Akon),T-Pain,Epiphany,spotify:track:1RGIjMFMgJxkZHMDXVYzOJ,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:31:47Z,xngnm3j4vjni403oma295la0j,not_applicable,231013,BR,187.64.78.76,57802814,Be With You,Akon,Freedom,spotify:track:5fFVy5lNikE6Gls8qKLS5L,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:42:36Z,xngnm3j4vjni403oma295la0j,not_applicable,260867,BR,187.64.78.76,57802814,Keep You Much Longer,Akon,Freedom,spotify:track:2vmGdxSGSkWTZJmtDLPvGC,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:47:00Z,xngnm3j4vjni403oma295la0j,not_applicable,263640,BR,187.64.78.76,57802814,I'm So Paid,Akon,Freedom,spotify:track:23yMCTe2AnyIePehtF0Pty,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:52:12Z,xngnm3j4vjni403oma295la0j,not_applicable,312987,BR,187.64.78.76,57802814,Beautiful,Akon,Freedom,spotify:track:0lqYRbRiGc5oiCUW51JH5s,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T21:57:01Z,xngnm3j4vjni403oma295la0j,not_applicable,288573,BR,187.64.78.76,57802814,P.I.M.P. - Snoop Dogg Remix,50 Cent,Get Rich Or Die Tryin',spotify:track:0fLILzjVXRCLC0lsNKcQ8I,,,,trackdone,trackdone,false,false,false,0,false
2023-02-15T22:00:45Z,xngnm3j4vjni403oma295la0j,not_applicable,218603,BR,187.64.78.76,57802814,What You Got,Colby O'Donis,Colby O,spotify:track:3MldzywZOH4Uci6bq9noyJ,,,,trackdone,fwdbtn,false,true,false,0,false
2023-02-15T22:10:51Z,xngnm3j4vjni403oma295la0j,not_applicable,11738,BR,187.64.78.76,57802814,Don't Matter,Akon,Konvicted,spotify:track:7I6DceMT3utDOHjcYCbrr4,,,,fwdbtn,logout,false,false,false,0,false
2023-02-16T05:36:58Z,xngnm3j4vjni403oma295la0j,android,2171,BR,187.64.78.76,unknown,Cornerstone,Arctic Monkeys,Humbug,spotify:track:5bsnLiT00hG37qd8p2jdVl,,,,fwdbtn,fwdbtn,true,true,false,1676525983,false
2023-02-16T05:36:59Z,xngnm3j4vjni403oma295la0j,android,1237,BR,187.64.78.76,unknown,Please Don't Be So Sad,Danny Casale,Please Don't Be So Sad,spotify:track:0UrTxslJHB4YmXFt2i1Bp6,,,,fwdbtn,fwdbtn,true,true,false,1676525985,false
2023-02-16T05:37:01Z,xngnm3j4vjni403oma295la0j,android,2000,BR,187.64.78.76,unknown,Drunk Drivers/Killer Whales,Car Seat Headrest,Teens Of Denial,spotify:track:75hwtYcghca6YKW4i6C6fP,,,,fwdbtn,fwdbtn,true,true,false,1676525987,false
2023-02-16T05:40:43Z,xngnm3j4vjni403oma295la0j,android,221440,BR,187.64.78.76,unknown,Sick Love,Red Hot Chili Peppers,The Getaway,spotify:track:6GsP3uMCd0Dn5T37C93waZ,,,,fwdbtn,trackdone,true,false,false,1676525989,false
2023-02-16T05:44:34Z,xngnm3j4vjni403oma295la0j,android,231424,BR,177.51.7.33,unknown,Candy,Kate Bollinger,I Don't Wanna Lose,spotify:track:0U4GyEwrU9iN0laMOxAZTE,,,,trackdone,trackdone,true,false,false,1676526210,false
2023-02-16T05:44:57Z,xngnm3j4vjni403oma295la0j,android,21479,BR,177.51.7.33,unknown,Anybody Seen My Baby?,The Rolling Stones,Bridges To Babylon,spotify:track:4MhlFfh4pa2rONBQmh6RpH,,,,trackdone,fwdbtn,true,true,false,1676526442,false
2023-02-16T06:00:55Z,xngnm3j4vjni403oma295la0j,android,2740,BR,187.64.78.76,unknown,No Shade in the Shadow of The Cross,Sufjan Stevens,Carrie & Lowell,spotify:track:55ga87o2ysqBY5pbzTt2eo,,,,fwdbtn,endplay,true,true,false,1676526465,false
2023-02-16T06:03:40Z,xngnm3j4vjni403oma295la0j,android,163693,BR,187.64.78.76,unknown,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,Love Bites,spotify:track:5YUJMvTg4AWHKjqQidTsGK,,,,clickrow,trackdone,false,false,false,1676527423,false
2023-02-16T06:06:36Z,xngnm3j4vjni403oma295la0j,android,175973,BR,187.64.78.76,unknown,What Do I Get? - 2001 Remastered Version,Buzzcocks,Singles Going Steady,spotify:track:0caQ80s7fyh8xJzD8Sq6Ir,,,,trackdone,trackdone,false,false,false,1676527587,false
2023-02-16T06:11:12Z,xngnm3j4vjni403oma295la0j,android,313,BR,187.64.78.76,unknown,Everybody's Happy Nowadays - 2001 Remastered Version,Buzzcocks,Singles Going Steady,spotify:track:7xUEsVEwSSXhjgBgZG57Tl,,,,trackdone,endplay,false,true,false,1676527765,false
2023-02-16T06:19:39Z,xngnm3j4vjni403oma295la0j,android,83460,BR,187.64.78.76,unknown,More Than a Feeling,Boston,Boston,spotify:track:1QEEqeFIZktqIpPI4jSVSF,,,,clickrow,logout,true,false,false,1676528040,false
2023-02-16T16:59:44Z,xngnm3j4vjni403oma295la0j,windows,196000,BR,187.64.78.76,unknown,Infinity - Dubdogz & Bhaskar Edit,Dubdogz,Infinity,spotify:track:4ekDggjElGJX9kNSOtnbVf,,,,clickrow,trackdone,false,false,false,1676566591,false
2023-02-16T16:59:59Z,xngnm3j4vjni403oma295la0j,windows,8190,BR,187.64.78.76,unknown,Fuego,Alok,Fuego,spotify:track:30pVSKdzBpZ9Np4Y2bJbFM,,,,trackdone,endplay,false,true,false,1676566786,false
2023-02-16T17:03:05Z,xngnm3j4vjni403oma295la0j,windows,187586,BR,187.64.78.76,unknown,Violins,Lagwagon,Hoss,spotify:track:2MIffMNLanOcWNLVwbeUYE,,,,playbtn,trackdone,false,false,false,1676566800,false
2023-02-16T17:06:03Z,xngnm3j4vjni403oma295la0j,windows,176960,BR,187.64.78.76,unknown,May 16,Lagwagon,Let's Talk About Feelings,spotify:track:2y2E0ix0iJWQWUMmlbTWjg,,,,trackdone,trackdone,true,false,false,1676566987,false
2023-02-16T18:25:06Z,xngnm3j4vjni403oma295la0j,windows,176373,BR,187.64.78.76,unknown,Too Much Spice,Hüsker Dü,Warehouse: Songs And Stories,spotify:track:4l5JuvShAWYXbOA1vonMz5,,,,trackdone,trackdone,true,false,false,1676567165,false
2023-02-16T18:29:28Z,xngnm3j4vjni403oma295la0j,windows,262026,BR,187.64.78.76,unknown,GOING TO THE MOON,トライセラトップス,TRICERATOPS GREATEST 1997-2001,spotify:track:1EyUMLc3h7EIuEVLuXTJ0C,,,,trackdone,trackdone,true,false,false,1676571907,false
2023-02-16T18:33:51Z,xngnm3j4vjni403oma295la0j,windows,261546,BR,187.64.78.76,unknown,ICHIDAIJI,POLKADOT STINGRAY,一大事,spotify:track:3j50HCDAs7iPL1SSJiLUK4,,,,trackdone,trackdone,true,false,false,1676572169,false
2023-02-16T18:37:19Z,xngnm3j4vjni403oma295la0j,windows,207506,BR,187.64.78.76,unknown,saredokijyutushihasaiwohuru,Lie and a Chameleon,yosouhausoyo,spotify:track:66JwZjX7TWE6CEDLHP9c32,,,,trackdone,trackdone,true,false,false,1676572431,false
2023-02-16T18:41:11Z,xngnm3j4vjni403oma295la0j,windows,232026,BR,187.64.78.76,unknown,テレキャスター・ストライプ - 全知全能 ver.,POLKADOT STINGRAY,全知全能,spotify:track:6lG0kEO61Cddq3Ng4S12VC,,,,trackdone,trackdone,true,false,false,1676572639,false
2023-02-16T18:44:33Z,xngnm3j4vjni403oma295la0j,windows,201200,BR,187.64.78.76,unknown,透明少女,Number Girl,SCHOOL GIRL DISTORTIONAL ADDICT,spotify:track:4qkvemDrFXkVSYsNlMdc40,,,,trackdone,trackdone,true,false,false,1676572872,false
2023-02-16T18:47:47Z,xngnm3j4vjni403oma295la0j,windows,193495,BR,187.64.78.76,unknown,KICK BACK,Kenshi Yonezu,KICK BACK,spotify:track:3khEEPRyBeOUabbmOPJzAG,,,,trackdone,trackdone,true,false,false,1676573073,false
2023-02-16T18:50:44Z,xngnm3j4vjni403oma295la0j,windows,176173,BR,187.64.78.76,unknown,鉄風 鋭くなって,Number Girl,OMOIDE IN MY HEAD 1 ~BEST & B-SIDES~,spotify:track:1wVMKOP4Gv0hqUE3HgP2ZG,,,,trackdone,trackdone,true,false,false,1676573267,false
2023-02-16T18:51:27Z,xngnm3j4vjni403oma295la0j,windows,42434,BR,187.64.78.76,unknown,GOING TO THE MOON,トライセラトップス,TRICERATOPS GREATEST 1997-2001,spotify:track:1EyUMLc3h7EIuEVLuXTJ0C,,,,trackdone,fwdbtn,true,true,false,1676573444,false
2023-02-16T18:55:08Z,xngnm3j4vjni403oma295la0j,windows,222333,BR,187.64.78.76,unknown,Mononoke In The Fiction,Lie and a Chameleon,JUGEM,spotify:track:7mrTZBfk502J2SAi8rp8jm,,,,fwdbtn,trackdone,true,false,false,1676573488,false
2023-02-16T18:58:41Z,xngnm3j4vjni403oma295la0j,windows,211416,BR,187.64.78.76,unknown,Moonset (feat. YeYe) [International Collaboration Version],Elephant Gym,Underwater,spotify:track:0SLPINZcJu9DRBqQJeoXiM,,,,trackdone,trackdone,true,false,false,1676573710,false
2023-02-16T18:58:55Z,xngnm3j4vjni403oma295la0j,windows,12759,BR,187.64.78.76,unknown,Telecaster Stripes,POLKADOT STINGRAY,Honenuki E.P.,spotify:track:579avJHxDcaykcSea1kBNU,,,,trackdone,fwdbtn,true,true,false,1676573921,false
2023-02-16T19:02:15Z,xngnm3j4vjni403oma295la0j,windows,200997,BR,187.64.78.76,unknown,CHAINSAW BLOOD,Vaundy,CHAINSAW BLOOD,spotify:track:3lUOzabhWYyRImRszpJGOU,,,,fwdbtn,trackdone,true,false,false,1676573936,false
2023-02-16T19:05:57Z,xngnm3j4vjni403oma295la0j,windows,221586,BR,187.64.78.76,unknown,Passion,KEYTALK,SUGAR TITLE,spotify:track:1OT8ulNiseTYKic42nGN4e,,,,trackdone,trackdone,true,false,false,1676574136,false
2023-02-16T19:08:57Z,xngnm3j4vjni403oma295la0j,windows,179320,BR,187.64.78.76,unknown,HIT IN THE USA,BEAT CRUSADERS,P.O.A.〜POP ON ARRIVAL〜,spotify:track:5rPuAfWhn5joMCj2lZilUx,,,,trackdone,trackdone,true,false,false,1676574358,false
2023-02-16T19:10:18Z,xngnm3j4vjni403oma295la0j,windows,79595,BR,187.64.78.76,unknown,delusionalism,MASS OF THE FERMENTING DREGS,kirametal,spotify:track:10FC7rI5KzGmyTHowOoebw,,,,trackdone,fwdbtn,true,true,false,1676574538,false
2023-02-16T19:14:03Z,xngnm3j4vjni403oma295la0j,windows,224806,BR,187.64.78.76,unknown,怪獣の花唄,Vaundy,strobo,spotify:track:10zz9RZt9DnqcxNWksRNrx,,,,fwdbtn,trackdone,true,false,false,1676574619,false
2023-02-16T19:17:54Z,xngnm3j4vjni403oma295la0j,windows,230109,BR,187.64.78.76,unknown,踊り子,Vaundy,踊り子,spotify:track:4xk70Qur2QeRmWIzWPC63V,,,,trackdone,trackdone,true,false,false,1676574843,false
2023-02-16T19:21:14Z,xngnm3j4vjni403oma295la0j,windows,200243,BR,187.64.78.76,unknown,不可幸力,Vaundy,strobo,spotify:track:57MvUwzIzRJ0r21rnNU1s1,,,,trackdone,trackdone,true,false,false,1676575074,false
2023-02-16T19:38:26Z,xngnm3j4vjni403oma295la0j,windows,182493,BR,187.64.78.76,unknown,Just Like Honey,The Jesus and Mary Chain,Psychocandy,spotify:track:1LwP9g1Hjbs64jXM2Qsxry,,,,trackdone,trackdone,true,false,false,1676575275,false
2023-02-16T19:41:45Z,xngnm3j4vjni403oma295la0j,windows,197240,BR,187.64.78.76,unknown,Flowers Are Pretty,The Vandals,Look What I Almost Stepped In,spotify:track:3KR7OrTW5huABPJNOR1mFY,,,,trackdone,trackdone,true,false,false,1676576307,false
2023-02-16T19:44:26Z,xngnm3j4vjni403oma295la0j,windows,160893,BR,187.64.78.76,unknown,My Girlfriend's Dead,The Vandals,"Hitler Bad, Vandals Good",spotify:track:2JzI278tX8YUCelGMZjPO8,,,,trackdone,trackdone,true,false,false,1676576505,false
2023-02-16T19:47:18Z,xngnm3j4vjni403oma295la0j,windows,171680,BR,187.64.78.76,unknown,Don't Stop Me Now,The Vandals,Hollywood Potato Chip,spotify:track:4nUYpn4fqJSnPBRRpKIshI,,,,trackdone,trackdone,true,false,false,1676576667,false
2023-02-16T19:51:07Z,xngnm3j4vjni403oma295la0j,windows,228613,BR,187.64.78.76,unknown,Urban Struggle,The Vandals,Peace Thru Vandalism,spotify:track:6F9Ls94cf3jnr9EejTULC1,,,,trackdone,trackdone,true,false,false,1676576839,false
2023-02-16T19:53:38Z,xngnm3j4vjni403oma295la0j,windows,150546,BR,187.64.78.76,unknown,Bent but Not Broken,Face To Face,Protection,spotify:track:7mgfkas4xZ3pxJFBpsaioV,,,,trackdone,trackdone,true,false,false,1676577068,false
2023-02-16T19:56:22Z,xngnm3j4vjni403oma295la0j,windows,163226,BR,187.64.78.76,unknown,No Cigar,Millencolin,Pennybridge Pioneers,spotify:track:3KLkRy9l3us98SIp6mmxkk,,,,trackdone,trackdone,true,false,false,1676577219,false
2023-02-16T19:59:21Z,xngnm3j4vjni403oma295la0j,windows,178573,BR,187.64.78.76,unknown,Dinosaurs Will Die,NOFX,Pump Up The Valuum,spotify:track:4kRDPODRnN9Cbyrcg9qTkE,,,,trackdone,trackdone,true,false,false,1676577383,false
2023-02-16T20:01:16Z,xngnm3j4vjni403oma295la0j,windows,114666,BR,187.64.78.76,unknown,All I Want,The Offspring,Ixnay On The Hombre,spotify:track:717oSBYrcR8awQgUsmyE32,,,,trackdone,trackdone,true,false,false,1676577562,false
2023-02-16T20:04:19Z,xngnm3j4vjni403oma295la0j,windows,182066,BR,187.64.78.76,unknown,A.D.D.,Ten Foot Pole,Unleashed,spotify:track:6cOC8cAMqqDL8wEIPeqoa2,,,,trackdone,trackdone,true,false,false,1676577677,false
2023-02-16T20:07:19Z,xngnm3j4vjni403oma295la0j,windows,179506,BR,187.64.78.76,unknown,Resolve O Meu Problema Aí,Charlie Brown Jr.,"Preço Curto, Prazo Longo",spotify:track:6uuCKMm1Q18KDoiS89aOgA,,,,trackdone,trackdone,true,false,false,1676577859,false
2023-02-16T20:09:20Z,xngnm3j4vjni403oma295la0j,windows,120866,BR,187.64.78.76,unknown,Bullion,Millencolin,Life On A Plate,spotify:track:3gooDJFGBLgQO9OOmYeB7s,,,,trackdone,trackdone,true,false,false,1676578039,false
2023-02-16T20:13:04Z,xngnm3j4vjni403oma295la0j,windows,224066,BR,187.64.78.76,unknown,Let Us Hear Your Voice,Pennywise,All Or Nothing,spotify:track:39dDu1iyYkjm5Dpag16Ywe,,,,trackdone,trackdone,true,false,false,1676578161,false
2023-02-16T20:15:11Z,xngnm3j4vjni403oma295la0j,windows,125293,BR,187.64.78.76,unknown,Past Mistakes,88 Fingers Louie,Up Your Ass,spotify:track:3a0vR61VjvQd1aqc53lo68,,,,trackdone,trackdone,true,false,false,1676578385,false
2023-02-16T20:19:24Z,xngnm3j4vjni403oma295la0j,windows,252280,BR,187.64.78.76,unknown,(I'm Gonna Be) 500 Miles,MxPx,On The Cover II,spotify:track:1FVCDJJIdoMPbxbXo4ud9X,,,,trackdone,trackdone,true,false,false,1676578511,false
2023-02-16T20:22:04Z,xngnm3j4vjni403oma295la0j,windows,160533,BR,187.64.78.76,unknown,Darkest Days,Good Riddance,My Republic,spotify:track:7pebKpj33kDJxhKwqDH8pe,,,,trackdone,trackdone,true,false,false,1676578764,false
2023-02-16T20:24:24Z,xngnm3j4vjni403oma295la0j,windows,139960,BR,187.64.78.76,unknown,Hooray For Me,Pulley,Together Again For The First Time,spotify:track:13IWbgRHI4L7eqK9OVXS1v,,,,trackdone,trackdone,true,false,false,1676578925,false
2023-02-16T20:27:24Z,xngnm3j4vjni403oma295la0j,windows,178266,BR,187.64.78.76,unknown,Fat Lip,Sum 41,"All Killer, No Filler",spotify:track:4KacUpvbA3Mfo05gttTjhN,,,,trackdone,trackdone,true,false,false,1676579065,false
2023-02-16T20:29:15Z,xngnm3j4vjni403oma295la0j,windows,110800,BR,187.64.78.76,unknown,Skate or Die,Teenage Bottlerocket,They Came From The Shadows,spotify:track:1dkGTWxlpBpcFl3AfAPCcj,,,,trackdone,trackdone,true,false,false,1676579244,false
2023-02-16T20:32:42Z,xngnm3j4vjni403oma295la0j,windows,207040,BR,187.64.78.76,unknown,California Uber Alles,Dead Kennedys,Give Me Convenience or Give Me Death,spotify:track:5szJ8SMwQVEvvdk65w6M6g,,,,trackdone,trackdone,true,false,false,1676579356,false
2023-02-16T20:34:52Z,xngnm3j4vjni403oma295la0j,windows,129000,BR,187.64.78.76,unknown,Zero e Um,Dead Fish,Zero e Um,spotify:track:1AnHrytA5dLlTpioOamUiG,,,,trackdone,trackdone,true,false,false,1676579563,false
2023-02-16T20:38:31Z,xngnm3j4vjni403oma295la0j,windows,218973,BR,187.64.78.76,unknown,Queda Livre,Dead Fish,Zero e Um,spotify:track:193sAxevqDGl7dZJJCnGFP,,,,trackdone,trackdone,true,false,false,1676579692,false
2023-02-16T20:41:52Z,xngnm3j4vjni403oma295la0j,windows,200893,BR,187.64.78.76,unknown,Você,Dead Fish,Zero e Um,spotify:track:6qxpzKPmnYEetfTV7upw1V,,,,trackdone,trackdone,true,false,false,1676579912,false
2023-02-16T20:44:26Z,xngnm3j4vjni403oma295la0j,windows,153426,BR,187.64.78.76,unknown,Don't Call Me White,NOFX,Punk In Drublic,spotify:track:0cntShbC3GmWXygfH98brk,,,,trackdone,trackdone,true,false,false,1676580113,false
2023-02-16T20:47:04Z,xngnm3j4vjni403oma295la0j,windows,157533,BR,187.64.78.76,unknown,Ruby Soho,Rancid,...And Out Come The Wolves,spotify:track:1pNlZQeoPnlxqf1Mjgm0H2,,,,trackdone,trackdone,true,false,false,1676580267,false
2023-02-16T20:50:06Z,xngnm3j4vjni403oma295la0j,windows,181333,BR,187.64.78.76,unknown,A Urgência,Dead Fish,Zero e Um,spotify:track:64tUOtVFZN98cx48rQEW5T,,,,trackdone,trackdone,true,false,false,1676580425,false
2023-02-16T23:41:37Z,xngnm3j4vjni403oma295la0j,windows,177278,BR,187.64.78.76,unknown,Pieces,Sum 41,Chuck,spotify:track:1ibeKVCiXORhvUpMmtsQWq,,,,trackdone,logout,true,false,false,1676580607,false
2023-02-16T23:54:57Z,xngnm3j4vjni403oma295la0j,windows,177034,BR,187.64.78.76,unknown,Наше лето,Valentin Strykalo,Смирись и расслабься,spotify:track:7zoMMlOFm4udEKsei6c34D,,,,clickrow,trackdone,true,false,false,1676591520,false
2023-02-16T23:58:47Z,xngnm3j4vjni403oma295la0j,windows,229870,BR,187.64.78.76,unknown,92,Valentin Strykalo,Развлечение,spotify:track:4JD9rvezjMyQUT7dS3oQlO,,,,trackdone,trackdone,true,false,false,1676591698,false
2023-02-17T00:02:38Z,xngnm3j4vjni403oma295la0j,windows,229596,BR,187.64.78.76,unknown,Ты не такая,Valentin Strykalo,Часть чего-то большего,spotify:track:2SQCGwe0sOk1wdqhP5xUbi,,,,trackdone,fwdbtn,true,true,false,1676591928,false
2023-02-17T00:04:59Z,xngnm3j4vjni403oma295la0j,windows,137450,BR,187.64.78.76,unknown,Lá Ele,Tierry,Lá Ele,spotify:track:08XvRS5EH8FfD6urhgaPD2,,,,fwdbtn,logout,true,false,false,1676592159,false
2023-02-17T15:30:00Z,xngnm3j4vjni403oma295la0j,android,3421,BR,177.51.13.203,unknown,The Bull,Massacration,Good Blood Headbangers,spotify:track:4DKyf7DNcthMWKyLk0K9Tl,,,,playbtn,fwdbtn,true,true,false,1676647965,false
2023-02-17T15:30:02Z,xngnm3j4vjni403oma295la0j,android,1354,BR,177.51.13.203,unknown,Cotton Eye Joe,Rednex,Sex & Violins,spotify:track:06hsdMbBxWGqBO0TV0Zrkf,,,,fwdbtn,fwdbtn,true,true,false,1676647969,false
2023-02-17T15:32:50Z,xngnm3j4vjni403oma295la0j,android,168045,BR,177.51.13.203,unknown,Axel F,Crazy Frog,Crazy Frog presents Crazy Hits,spotify:track:0Bo5fjMtTfCD8vHGebivqc,,,,fwdbtn,trackdone,true,false,false,1676647970,false
2023-02-17T15:36:07Z,xngnm3j4vjni403oma295la0j,android,196746,BR,177.51.13.203,unknown,Analista,Kelly Key,Por Que Não?,spotify:track:2JIiwpNdy9WDCOk7wTEU8T,,,,trackdone,trackdone,true,false,false,1676648137,false
2023-02-17T15:36:21Z,xngnm3j4vjni403oma295la0j,android,13059,BR,177.51.13.203,unknown,Unidos do Caralho a Quatro,Hermes e Renato,O Carnaval do Hermes e Renato,spotify:track:3ozbOHkAytOFPdIJiV2pma,,,,trackdone,fwdbtn,true,true,false,1676648335,false
2023-02-17T15:36:25Z,xngnm3j4vjni403oma295la0j,android,3398,BR,177.51.13.203,unknown,Kickapoo,Tenacious D,The Pick Of Destiny,spotify:track:7lFgli7y2vo7sjgynHZzBP,,,,fwdbtn,fwdbtn,true,true,false,1676648349,false
2023-02-17T15:36:29Z,xngnm3j4vjni403oma295la0j,android,3671,BR,177.51.13.203,unknown,Tribute,Tenacious D,Tenacious D,spotify:track:6crBy2sODw2HS53xquM6us,,,,fwdbtn,fwdbtn,true,true,false,1676648353,false
2023-02-17T15:36:33Z,xngnm3j4vjni403oma295la0j,android,4081,BR,177.51.13.203,unknown,The Metal,Tenacious D,The Pick Of Destiny,spotify:track:3pYKJaLiixRcDFfcNhxZKK,,,,fwdbtn,fwdbtn,true,true,false,1676648357,false
2023-02-17T15:36:35Z,xngnm3j4vjni403oma295la0j,android,1877,BR,177.51.13.203,unknown,Beelzeboss (The Final Showdown),Tenacious D,The Pick Of Destiny,spotify:track:0ffz9KBdCb7oJkSK0W7bbf,,,,fwdbtn,fwdbtn,true,true,false,1676648361,false
2023-02-17T15:36:37Z,xngnm3j4vjni403oma295la0j,android,2137,BR,177.51.13.203,unknown,Vale Nada Vale Tudo,Ednaldo Pereira,Chance,spotify:track:3O1OVOVN0wYVAJRqco9c3G,,,,fwdbtn,fwdbtn,true,true,false,1676648363,false
